RID,DESIGN_ROW,SCENARIO,SEQ,pref1,a1_x1,a1_x2,a1_x3,a2_x1,a2_x2,a2_x3,a3_x1,a3_x2,a3_x3
442,8,4,4,3,1,1,1,3,2,3,2,3,4
304,5,1,1,3,1,1,1,3,1,2,1,2,4
304,6,2,2,2,1,1,1,1,3,3,2,1,1
304,7,3,3,3,1,1,1,3,3,3,1,2,2
304,8,4,4,3,1,1,1,3,2,3,2,3,4
422,1,1,1,3,1,1,1,1,1,2,2,3,3
422,2,2,2,2,1,1,1,2,2,4,3,1,1
422,3,3,3,3,1,1,1,3,2,2,1,1,1
422,4,4,4,1,1,1,1,2,1,1,3,2,2
424,5,1,1,1,1,1,1,3,1,2,1,2,4
424,6,2,2,1,1,1,1,1,3,3,2,1,1
424,7,3,3,1,1,1,1,3,3,3,1,2,2
424,8,4,4,1,1,1,1,3,2,3,2,3,4
381,1,1,1,3,1,1,1,1,1,2,2,3,3
381,2,2,2,1,1,1,1,2,2,4,3,1,1
381,3,3,3,2,1,1,1,3,2,2,1,1,1
381,4,4,4,2,1,1,1,2,1,1,3,2,2
412,5,1,1,3,1,1,1,3,1,2,1,2,4
412,6,2,2,2,1,1,1,1,3,3,2,1,1
412,7,3,3,2,1,1,1,3,3,3,1,2,2
412,8,4,4,3,1,1,1,3,2,3,2,3,4
416,1,1,1,2,1,1,1,1,1,2,2,3,3
416,2,2,2,3,1,1,1,2,2,4,3,1,1
416,3,3,3,3,1,1,1,3,2,2,1,1,1
416,4,4,4,2,1,1,1,2,1,1,3,2,2
421,1,1,1,2,1,1,1,1,1,2,2,3,3
421,2,2,2,3,1,1,1,2,2,4,3,1,1
421,3,3,3,3,1,1,1,3,2,2,1,1,1
421,4,4,4,2,1,1,1,2,1,1,3,2,2
433,1,1,1,3,1,1,1,1,1,2,2,3,3
433,2,2,2,2,1,1,1,2,2,4,3,1,1
433,3,3,3,2,1,1,1,3,2,2,1,1,1
433,4,4,4,3,1,1,1,2,1,1,3,2,2
265,5,1,1,3,1,1,1,3,1,2,1,2,4
265,6,2,2,2,1,1,1,1,3,3,2,1,1
265,7,3,3,3,1,1,1,3,3,3,1,2,2
265,8,4,4,3,1,1,1,3,2,3,2,3,4
409,5,1,1,3,1,1,1,3,1,2,1,2,4
409,6,2,2,2,1,1,1,1,3,3,2,1,1
409,7,3,3,3,1,1,1,3,3,3,1,2,2
409,8,4,4,3,1,1,1,3,2,3,2,3,4
369,1,1,1,3,1,1,1,1,1,2,2,3,3
369,2,2,2,3,1,1,1,2,2,4,3,1,1
369,3,3,3,2,1,1,1,3,2,2,1,1,1
369,4,4,4,3,1,1,1,2,1,1,3,2,2
413,1,1,1,2,1,1,1,1,1,2,2,3,3
413,2,2,2,1,1,1,1,2,2,4,3,1,1
413,3,3,3,2,1,1,1,3,2,2,1,1,1
413,4,4,4,2,1,1,1,2,1,1,3,2,2
407,5,1,1,2,1,1,1,3,1,2,1,2,4
407,6,2,2,2,1,1,1,1,3,3,2,1,1
407,7,3,3,3,1,1,1,3,3,3,1,2,2
407,8,4,4,2,1,1,1,3,2,3,2,3,4
447,1,1,1,3,1,1,1,1,1,2,2,3,3
447,2,2,2,1,1,1,1,2,2,4,3,1,1
447,3,3,3,2,1,1,1,3,2,2,1,1,1
447,4,4,4,3,1,1,1,2,1,1,3,2,2
444,5,1,1,3,1,1,1,3,1,2,1,2,4
444,6,2,2,3,1,1,1,1,3,3,2,1,1
444,7,3,3,3,1,1,1,3,3,3,1,2,2
444,8,4,4,3,1,1,1,3,2,3,2,3,4
127,5,1,1,3,1,1,1,3,1,2,1,2,4
127,6,2,2,2,1,1,1,1,3,3,2,1,1
127,7,3,3,2,1,1,1,3,3,3,1,2,2
127,8,4,4,3,1,1,1,3,2,3,2,3,4
389,1,1,1,3,1,1,1,1,1,2,2,3,3
389,2,2,2,1,1,1,1,2,2,4,3,1,1
389,3,3,3,2,1,1,1,3,2,2,1,1,1
389,4,4,4,3,1,1,1,2,1,1,3,2,2
374,1,1,1,1,1,1,1,1,1,2,2,3,3
374,2,2,2,1,1,1,1,2,2,4,3,1,1
374,3,3,3,1,1,1,1,3,2,2,1,1,1
374,4,4,4,1,1,1,1,2,1,1,3,2,2
279,1,1,1,1,1,1,1,1,1,2,2,3,3
279,2,2,2,1,1,1,1,2,2,4,3,1,1
279,3,3,3,3,1,1,1,3,2,2,1,1,1
279,4,4,4,2,1,1,1,2,1,1,3,2,2
401,5,1,1,2,1,1,1,3,1,2,1,2,4
401,6,2,2,3,1,1,1,1,3,3,2,1,1
401,7,3,3,3,1,1,1,3,3,3,1,2,2
401,8,4,4,1,1,1,1,3,2,3,2,3,4
449,1,1,1,2,1,1,1,1,1,2,2,3,3
449,2,2,2,2,1,1,1,2,2,4,3,1,1
449,3,3,3,1,1,1,1,3,2,2,1,1,1
449,4,4,4,3,1,1,1,2,1,1,3,2,2
354,1,1,1,3,1,1,1,1,1,2,2,3,3
354,2,2,2,2,1,1,1,2,2,4,3,1,1
354,3,3,3,2,1,1,1,3,2,2,1,1,1
354,4,4,4,3,1,1,1,2,1,1,3,2,2
448,5,1,1,2,1,1,1,3,1,2,1,2,4
448,6,2,2,3,1,1,1,1,3,3,2,1,1
448,7,3,3,3,1,1,1,3,3,3,1,2,2
448,8,4,4,2,1,1,1,3,2,3,2,3,4
450,1,1,1,1,1,1,1,1,1,2,2,3,3
450,2,2,2,3,1,1,1,2,2,4,3,1,1
450,3,3,3,3,1,1,1,3,2,2,1,1,1
450,4,4,4,2,1,1,1,2,1,1,3,2,2
445,5,1,1,2,1,1,1,3,1,2,1,2,4
445,6,2,2,1,1,1,1,1,3,3,2,1,1
445,7,3,3,3,1,1,1,3,3,3,1,2,2
445,8,4,4,1,1,1,1,3,2,3,2,3,4
396,5,1,1,2,1,1,1,3,1,2,1,2,4
396,6,2,2,3,1,1,1,1,3,3,2,1,1
396,7,3,3,2,1,1,1,3,3,3,1,2,2
396,8,4,4,2,1,1,1,3,2,3,2,3,4
452,1,1,1,3,1,1,1,1,1,2,2,3,3
452,2,2,2,3,1,1,1,2,2,4,3,1,1
452,3,3,3,2,1,1,1,3,2,2,1,1,1
452,4,4,4,2,1,1,1,2,1,1,3,2,2
451,1,1,1,2,1,1,1,1,1,2,2,3,3
451,2,2,2,3,1,1,1,2,2,4,3,1,1
451,3,3,3,3,1,1,1,3,2,2,1,1,1
451,4,4,4,3,1,1,1,2,1,1,3,2,2
453,5,1,1,2,1,1,1,3,1,2,1,2,4
453,6,2,2,3,1,1,1,1,3,3,2,1,1
453,7,3,3,3,1,1,1,3,3,3,1,2,2
453,8,4,4,1,1,1,1,3,2,3,2,3,4
345,5,1,1,,1,1,1,3,1,2,1,2,4
200,1,1,1,2,1,1,1,1,1,2,2,3,3
200,2,2,2,,1,1,1,2,2,4,3,1,1
103,1,1,1,3,1,1,1,1,1,2,2,3,3
103,2,2,2,2,1,1,1,2,2,4,3,1,1
103,3,3,3,,1,1,1,3,2,2,1,1,1
73,1,1,1,,1,1,1,1,1,2,2,3,3
174,5,1,1,3,1,1,1,3,1,2,1,2,4
174,6,2,2,2,1,1,1,1,3,3,2,1,1
174,7,3,3,3,1,1,1,3,3,3,1,2,2
174,8,4,4,2,1,1,1,3,2,3,2,3,4
108,1,1,1,2,1,1,1,1,1,2,2,3,3
108,2,2,2,1,1,1,1,2,2,4,3,1,1
108,3,3,3,2,1,1,1,3,2,2,1,1,1
108,4,4,4,3,1,1,1,2,1,1,3,2,2
454,1,1,1,3,1,1,1,1,1,2,2,3,3
454,2,2,2,2,1,1,1,2,2,4,3,1,1
454,3,3,3,3,1,1,1,3,2,2,1,1,1
454,4,4,4,2,1,1,1,2,1,1,3,2,2
463,1,1,1,2,1,1,1,1,1,2,2,3,3
463,2,2,2,3,1,1,1,2,2,4,3,1,1
463,3,3,3,3,1,1,1,3,2,2,1,1,1
463,4,4,4,2,1,1,1,2,1,1,3,2,2
457,1,1,1,3,1,1,1,1,1,2,2,3,3
457,2,2,2,1,1,1,1,2,2,4,3,1,1
457,3,3,3,3,1,1,1,3,2,2,1,1,1
457,4,4,4,2,1,1,1,2,1,1,3,2,2
469,1,1,1,3,1,1,1,1,1,2,2,3,3
469,2,2,2,1,1,1,1,2,2,4,3,1,1
469,3,3,3,1,1,1,1,3,2,2,1,1,1
469,4,4,4,1,1,1,1,2,1,1,3,2,2
489,5,1,1,3,1,1,1,3,1,2,1,2,4
489,6,2,2,2,1,1,1,1,3,3,2,1,1
489,7,3,3,3,1,1,1,3,3,3,1,2,2
489,8,4,4,3,1,1,1,3,2,3,2,3,4
466,1,1,1,2,1,1,1,1,1,2,2,3,3
466,2,2,2,3,1,1,1,2,2,4,3,1,1
466,3,3,3,2,1,1,1,3,2,2,1,1,1
466,4,4,4,2,1,1,1,2,1,1,3,2,2
461,5,1,1,3,1,1,1,3,1,2,1,2,4
461,6,2,2,1,1,1,1,1,3,3,2,1,1
461,7,3,3,3,1,1,1,3,3,3,1,2,2
461,8,4,4,3,1,1,1,3,2,3,2,3,4
458,1,1,1,1,1,1,1,1,1,2,2,3,3
458,2,2,2,1,1,1,1,2,2,4,3,1,1
458,3,3,3,1,1,1,1,3,2,2,1,1,1
458,4,4,4,1,1,1,1,2,1,1,3,2,2
462,1,1,1,2,1,1,1,1,1,2,2,3,3
462,2,2,2,3,1,1,1,2,2,4,3,1,1
462,3,3,3,3,1,1,1,3,2,2,1,1,1
462,4,4,4,3,1,1,1,2,1,1,3,2,2
476,5,1,1,3,1,1,1,3,1,2,1,2,4
476,6,2,2,2,1,1,1,1,3,3,2,1,1
476,7,3,3,3,1,1,1,3,3,3,1,2,2
476,8,4,4,3,1,1,1,3,2,3,2,3,4
479,1,1,1,3,1,1,1,1,1,2,2,3,3
479,2,2,2,2,1,1,1,2,2,4,3,1,1
479,3,3,3,3,1,1,1,3,2,2,1,1,1
479,4,4,4,2,1,1,1,2,1,1,3,2,2
455,1,1,1,1,1,1,1,1,1,2,2,3,3
455,2,2,2,1,1,1,1,2,2,4,3,1,1
455,3,3,3,3,1,1,1,3,2,2,1,1,1
455,4,4,4,2,1,1,1,2,1,1,3,2,2
486,1,1,1,3,1,1,1,1,1,2,2,3,3
486,2,2,2,3,1,1,1,2,2,4,3,1,1
486,3,3,3,2,1,1,1,3,2,2,1,1,1
486,4,4,4,3,1,1,1,2,1,1,3,2,2
475,1,1,1,2,1,1,1,1,1,2,2,3,3
475,2,2,2,3,1,1,1,2,2,4,3,1,1
475,3,3,3,3,1,1,1,3,2,2,1,1,1
475,4,4,4,2,1,1,1,2,1,1,3,2,2
472,1,1,1,3,1,1,1,1,1,2,2,3,3
472,2,2,2,2,1,1,1,2,2,4,3,1,1
472,3,3,3,2,1,1,1,3,2,2,1,1,1
472,4,4,4,2,1,1,1,2,1,1,3,2,2
467,5,1,1,1,1,1,1,3,1,2,1,2,4
467,6,2,2,3,1,1,1,1,3,3,2,1,1
467,7,3,3,3,1,1,1,3,3,3,1,2,2
467,8,4,4,1,1,1,1,3,2,3,2,3,4
477,5,1,1,3,1,1,1,3,1,2,1,2,4
477,6,2,2,2,1,1,1,1,3,3,2,1,1
477,7,3,3,3,1,1,1,3,3,3,1,2,2
477,8,4,4,3,1,1,1,3,2,3,2,3,4
488,1,1,1,3,1,1,1,1,1,2,2,3,3
488,2,2,2,2,1,1,1,2,2,4,3,1,1
488,3,3,3,2,1,1,1,3,2,2,1,1,1
488,4,4,4,2,1,1,1,2,1,1,3,2,2
456,5,1,1,3,1,1,1,3,1,2,1,2,4
456,6,2,2,2,1,1,1,1,3,3,2,1,1
456,7,3,3,3,1,1,1,3,3,3,1,2,2
456,8,4,4,3,1,1,1,3,2,3,2,3,4
470,1,1,1,2,1,1,1,1,1,2,2,3,3
470,2,2,2,1,1,1,1,2,2,4,3,1,1
470,3,3,3,3,1,1,1,3,2,2,1,1,1
470,4,4,4,2,1,1,1,2,1,1,3,2,2
471,5,1,1,3,1,1,1,3,1,2,1,2,4
471,6,2,2,2,1,1,1,1,3,3,2,1,1
471,7,3,3,2,1,1,1,3,3,3,1,2,2
471,8,4,4,3,1,1,1,3,2,3,2,3,4
484,5,1,1,3,1,1,1,3,1,2,1,2,4
484,6,2,2,2,1,1,1,1,3,3,2,1,1
484,7,3,3,3,1,1,1,3,3,3,1,2,2
484,8,4,4,3,1,1,1,3,2,3,2,3,4
468,1,1,1,2,1,1,1,1,1,2,2,3,3
468,2,2,2,3,1,1,1,2,2,4,3,1,1
468,3,3,3,3,1,1,1,3,2,2,1,1,1
468,4,4,4,2,1,1,1,2,1,1,3,2,2
487,1,1,1,1,1,1,1,1,1,2,2,3,3
487,2,2,2,1,1,1,1,2,2,4,3,1,1
487,3,3,3,1,1,1,1,3,2,2,1,1,1
487,4,4,4,1,1,1,1,2,1,1,3,2,2
490,5,1,1,2,1,1,1,3,1,2,1,2,4
490,6,2,2,2,1,1,1,1,3,3,2,1,1
490,7,3,3,3,1,1,1,3,3,3,1,2,2
490,8,4,4,3,1,1,1,3,2,3,2,3,4
494,5,1,1,3,1,1,1,3,1,2,1,2,4
494,6,2,2,2,1,1,1,1,3,3,2,1,1
494,7,3,3,3,1,1,1,3,3,3,1,2,2
494,8,4,4,3,1,1,1,3,2,3,2,3,4
459,1,1,1,1,1,1,1,1,1,2,2,3,3
459,2,2,2,1,1,1,1,2,2,4,3,1,1
459,3,3,3,1,1,1,1,3,2,2,1,1,1
459,4,4,4,1,1,1,1,2,1,1,3,2,2
464,5,1,1,3,1,1,1,3,1,2,1,2,4
464,6,2,2,2,1,1,1,1,3,3,2,1,1
464,7,3,3,2,1,1,1,3,3,3,1,2,2
464,8,4,4,3,1,1,1,3,2,3,2,3,4
465,5,1,1,3,1,1,1,3,1,2,1,2,4
465,6,2,2,2,1,1,1,1,3,3,2,1,1
465,7,3,3,3,1,1,1,3,3,3,1,2,2
465,8,4,4,3,1,1,1,3,2,3,2,3,4
460,5,1,1,3,1,1,1,3,1,2,1,2,4
460,6,2,2,2,1,1,1,1,3,3,2,1,1
460,7,3,3,3,1,1,1,3,3,3,1,2,2
460,8,4,4,2,1,1,1,3,2,3,2,3,4
492,5,1,1,2,1,1,1,3,1,2,1,2,4
492,6,2,2,3,1,1,1,1,3,3,2,1,1
492,7,3,3,3,1,1,1,3,3,3,1,2,2
492,8,4,4,1,1,1,1,3,2,3,2,3,4
496,1,1,1,3,1,1,1,1,1,2,2,3,3
496,2,2,2,1,1,1,1,2,2,4,3,1,1
496,3,3,3,2,1,1,1,3,2,2,1,1,1
496,4,4,4,1,1,1,1,2,1,1,3,2,2
480,1,1,1,1,1,1,1,1,1,2,2,3,3
480,2,2,2,3,1,1,1,2,2,4,3,1,1
480,3,3,3,2,1,1,1,3,2,2,1,1,1
480,4,4,4,3,1,1,1,2,1,1,3,2,2
491,5,1,1,3,1,1,1,3,1,2,1,2,4
491,6,2,2,3,1,1,1,1,3,3,2,1,1
491,7,3,3,3,1,1,1,3,3,3,1,2,2
491,8,4,4,3,1,1,1,3,2,3,2,3,4
482,1,1,1,3,1,1,1,1,1,2,2,3,3
482,2,2,2,1,1,1,1,2,2,4,3,1,1
482,3,3,3,3,1,1,1,3,2,2,1,1,1
482,4,4,4,2,1,1,1,2,1,1,3,2,2
485,5,1,1,1,1,1,1,3,1,2,1,2,4
485,6,2,2,3,1,1,1,1,3,3,2,1,1
485,7,3,3,2,1,1,1,3,3,3,1,2,2
485,8,4,4,1,1,1,1,3,2,3,2,3,4
497,1,1,1,2,1,1,1,1,1,2,2,3,3
497,2,2,2,3,1,1,1,2,2,4,3,1,1
497,3,3,3,2,1,1,1,3,2,2,1,1,1
497,4,4,4,3,1,1,1,2,1,1,3,2,2
493,5,1,1,2,1,1,1,3,1,2,1,2,4
493,6,2,2,2,1,1,1,1,3,3,2,1,1
493,7,3,3,2,1,1,1,3,3,3,1,2,2
493,8,4,4,2,1,1,1,3,2,3,2,3,4
495,1,1,1,2,1,1,1,1,1,2,2,3,3
495,2,2,2,3,1,1,1,2,2,4,3,1,1
495,3,3,3,3,1,1,1,3,2,2,1,1,1
495,4,4,4,2,1,1,1,2,1,1,3,2,2
481,1,1,1,3,1,1,1,1,1,2,2,3,3
481,2,2,2,1,1,1,1,2,2,4,3,1,1
481,3,3,3,2,1,1,1,3,2,2,1,1,1
481,4,4,4,2,1,1,1,2,1,1,3,2,2
478,5,1,1,,1,1,1,3,1,2,1,2,4
508,1,1,1,2,1,1,1,1,1,2,2,3,3
508,2,2,2,3,1,1,1,2,2,4,3,1,1
508,3,3,3,3,1,1,1,3,2,2,1,1,1
508,4,4,4,2,1,1,1,2,1,1,3,2,2
505,5,1,1,3,1,1,1,3,1,2,1,2,4
505,6,2,2,2,1,1,1,1,3,3,2,1,1
505,7,3,3,3,1,1,1,3,3,3,1,2,2
505,8,4,4,3,1,1,1,3,2,3,2,3,4
498,1,1,1,2,1,1,1,1,1,2,2,3,3
498,2,2,2,3,1,1,1,2,2,4,3,1,1
498,3,3,3,3,1,1,1,3,2,2,1,1,1
498,4,4,4,2,1,1,1,2,1,1,3,2,2
504,1,1,1,3,1,1,1,1,1,2,2,3,3
504,2,2,2,2,1,1,1,2,2,4,3,1,1
504,3,3,3,2,1,1,1,3,2,2,1,1,1
504,4,4,4,3,1,1,1,2,1,1,3,2,2
502,1,1,1,3,1,1,1,1,1,2,2,3,3
502,2,2,2,2,1,1,1,2,2,4,3,1,1
502,3,3,3,2,1,1,1,3,2,2,1,1,1
502,4,4,4,3,1,1,1,2,1,1,3,2,2
506,5,1,1,2,1,1,1,3,1,2,1,2,4
506,6,2,2,2,1,1,1,1,3,3,2,1,1
506,7,3,3,2,1,1,1,3,3,3,1,2,2
506,8,4,4,2,1,1,1,3,2,3,2,3,4
507,1,1,1,3,1,1,1,1,1,2,2,3,3
507,2,2,2,2,1,1,1,2,2,4,3,1,1
507,3,3,3,2,1,1,1,3,2,2,1,1,1
507,4,4,4,3,1,1,1,2,1,1,3,2,2
509,1,1,1,2,1,1,1,1,1,2,2,3,3
509,2,2,2,2,1,1,1,2,2,4,3,1,1
509,3,3,3,2,1,1,1,3,2,2,1,1,1
509,4,4,4,3,1,1,1,2,1,1,3,2,2
503,5,1,1,2,1,1,1,3,1,2,1,2,4
503,6,2,2,2,1,1,1,1,3,3,2,1,1
503,7,3,3,2,1,1,1,3,3,3,1,2,2
503,8,4,4,3,1,1,1,3,2,3,2,3,4
501,5,1,1,3,1,1,1,3,1,2,1,2,4
501,6,2,2,2,1,1,1,1,3,3,2,1,1
501,7,3,3,3,1,1,1,3,3,3,1,2,2
501,8,4,4,3,1,1,1,3,2,3,2,3,4
510,1,1,1,1,1,1,1,1,1,2,2,3,3
510,2,2,2,1,1,1,1,2,2,4,3,1,1
510,3,3,3,1,1,1,1,3,2,2,1,1,1
510,4,4,4,1,1,1,1,2,1,1,3,2,2
514,1,1,1,2,1,1,1,1,1,2,2,3,3
514,2,2,2,3,1,1,1,2,2,4,3,1,1
514,3,3,3,3,1,1,1,3,2,2,1,1,1
514,4,4,4,2,1,1,1,2,1,1,3,2,2
516,5,1,1,3,1,1,1,3,1,2,1,2,4
516,6,2,2,2,1,1,1,1,3,3,2,1,1
516,7,3,3,2,1,1,1,3,3,3,1,2,2
516,8,4,4,2,1,1,1,3,2,3,2,3,4
513,5,1,1,2,1,1,1,3,1,2,1,2,4
513,6,2,2,2,1,1,1,1,3,3,2,1,1
513,7,3,3,2,1,1,1,3,3,3,1,2,2
513,8,4,4,2,1,1,1,3,2,3,2,3,4
512,1,1,1,2,1,1,1,1,1,2,2,3,3
512,2,2,2,2,1,1,1,2,2,4,3,1,1
512,3,3,3,3,1,1,1,3,2,2,1,1,1
512,4,4,4,3,1,1,1,2,1,1,3,2,2
517,5,1,1,2,1,1,1,3,1,2,1,2,4
517,6,2,2,2,1,1,1,1,3,3,2,1,1
517,7,3,3,2,1,1,1,3,3,3,1,2,2
517,8,4,4,2,1,1,1,3,2,3,2,3,4
511,5,1,1,1,1,1,1,3,1,2,1,2,4
511,6,2,2,3,1,1,1,1,3,3,2,1,1
511,7,3,3,3,1,1,1,3,3,3,1,2,2
511,8,4,4,1,1,1,1,3,2,3,2,3,4
518,1,1,1,2,1,1,1,1,1,2,2,3,3
518,2,2,2,2,1,1,1,2,2,4,3,1,1
518,3,3,3,3,1,1,1,3,2,2,1,1,1
518,4,4,4,3,1,1,1,2,1,1,3,2,2
515,1,1,1,3,1,1,1,1,1,2,2,3,3
515,2,2,2,2,1,1,1,2,2,4,3,1,1
515,3,3,3,2,1,1,1,3,2,2,1,1,1
515,4,4,4,3,1,1,1,2,1,1,3,2,2
499,5,1,1,2,1,1,1,3,1,2,1,2,4
499,6,2,2,3,1,1,1,1,3,3,2,1,1
499,7,3,3,3,1,1,1,3,3,3,1,2,2
499,8,4,4,2,1,1,1,3,2,3,2,3,4
523,5,1,1,2,1,1,1,3,1,2,1,2,4
523,6,2,2,2,1,1,1,1,3,3,2,1,1
523,7,3,3,3,1,1,1,3,3,3,1,2,2
523,8,4,4,2,1,1,1,3,2,3,2,3,4
519,1,1,1,3,1,1,1,1,1,2,2,3,3
519,2,2,2,2,1,1,1,2,2,4,3,1,1
519,3,3,3,2,1,1,1,3,2,2,1,1,1
519,4,4,4,3,1,1,1,2,1,1,3,2,2
521,5,1,1,1,1,1,1,3,1,2,1,2,4
521,6,2,2,3,1,1,1,1,3,3,2,1,1
521,7,3,3,1,1,1,1,3,3,3,1,2,2
521,8,4,4,1,1,1,1,3,2,3,2,3,4
522,1,1,1,2,1,1,1,1,1,2,2,3,3
522,2,2,2,3,1,1,1,2,2,4,3,1,1
522,3,3,3,3,1,1,1,3,2,2,1,1,1
522,4,4,4,3,1,1,1,2,1,1,3,2,2
520,5,1,1,3,1,1,1,3,1,2,1,2,4
520,6,2,2,2,1,1,1,1,3,3,2,1,1
520,7,3,3,3,1,1,1,3,3,3,1,2,2
520,8,4,4,3,1,1,1,3,2,3,2,3,4
524,5,1,1,1,1,1,1,3,1,2,1,2,4
524,6,2,2,2,1,1,1,1,3,3,2,1,1
524,7,3,3,3,1,1,1,3,3,3,1,2,2
524,8,4,4,2,1,1,1,3,2,3,2,3,4
