RID,DESIGN_ROW,SCENARIO,SEQ,pref1,a1_x1,a1_x2,a1_x3,a2_x1,a2_x2,a2_x3,a3_x1,a3_x2,a3_x3
581,8,4,4,3,1,1,1,3,2,3,2,3,4
507,5,1,1,3,1,1,1,3,1,2,1,2,4
507,6,2,2,2,1,1,1,1,3,3,2,1,1
507,7,3,3,2,1,1,1,3,3,3,1,2,2
507,8,4,4,3,1,1,1,3,2,3,2,3,4
546,1,1,1,3,1,1,1,1,1,2,2,3,3
546,2,2,2,1,1,1,1,2,2,4,3,1,1
546,3,3,3,2,1,1,1,3,2,2,1,1,1
546,4,4,4,3,1,1,1,2,1,1,3,2,2
571,5,1,1,1,1,1,1,3,1,2,1,2,4
571,6,2,2,3,1,1,1,1,3,3,2,1,1
571,7,3,3,3,1,1,1,3,3,3,1,2,2
571,8,4,4,1,1,1,1,3,2,3,2,3,4
563,1,1,1,3,1,1,1,1,1,2,2,3,3
563,2,2,2,3,1,1,1,2,2,4,3,1,1
563,3,3,3,3,1,1,1,3,2,2,1,1,1
563,4,4,4,2,1,1,1,2,1,1,3,2,2
570,1,1,1,2,1,1,1,1,1,2,2,3,3
570,2,2,2,1,1,1,1,2,2,4,3,1,1
570,3,3,3,3,1,1,1,3,2,2,1,1,1
570,4,4,4,2,1,1,1,2,1,1,3,2,2
452,1,1,1,3,1,1,1,1,1,2,2,3,3
452,2,2,2,1,1,1,1,2,2,4,3,1,1
452,3,3,3,3,1,1,1,3,2,2,1,1,1
452,4,4,4,1,1,1,1,2,1,1,3,2,2
516,1,1,1,3,1,1,1,1,1,2,2,3,3
516,2,2,2,3,1,1,1,2,2,4,3,1,1
516,3,3,3,2,1,1,1,3,2,2,1,1,1
516,4,4,4,3,1,1,1,2,1,1,3,2,2
515,1,1,1,1,1,1,1,1,1,2,2,3,3
515,2,2,2,1,1,1,1,2,2,4,3,1,1
515,3,3,3,1,1,1,1,3,2,2,1,1,1
515,4,4,4,1,1,1,1,2,1,1,3,2,2
576,1,1,1,1,1,1,1,1,1,2,2,3,3
576,2,2,2,1,1,1,1,2,2,4,3,1,1
576,3,3,3,3,1,1,1,3,2,2,1,1,1
576,4,4,4,2,1,1,1,2,1,1,3,2,2
465,5,1,1,1,1,1,1,3,1,2,1,2,4
465,6,2,2,1,1,1,1,1,3,3,2,1,1
465,7,3,3,1,1,1,1,3,3,3,1,2,2
465,8,4,4,1,1,1,1,3,2,3,2,3,4
558,1,1,1,3,1,1,1,1,1,2,2,3,3
558,2,2,2,3,1,1,1,2,2,4,3,1,1
558,3,3,3,3,1,1,1,3,2,2,1,1,1
558,4,4,4,2,1,1,1,2,1,1,3,2,2
488,5,1,1,1,1,1,1,3,1,2,1,2,4
488,6,2,2,2,1,1,1,1,3,3,2,1,1
488,7,3,3,3,1,1,1,3,3,3,1,2,2
488,8,4,4,2,1,1,1,3,2,3,2,3,4
539,1,1,1,3,1,1,1,1,1,2,2,3,3
539,2,2,2,2,1,1,1,2,2,4,3,1,1
539,3,3,3,2,1,1,1,3,2,2,1,1,1
539,4,4,4,3,1,1,1,2,1,1,3,2,2
554,1,1,1,3,1,1,1,1,1,2,2,3,3
554,2,2,2,3,1,1,1,2,2,4,3,1,1
554,3,3,3,2,1,1,1,3,2,2,1,1,1
554,4,4,4,3,1,1,1,2,1,1,3,2,2
552,1,1,1,2,1,1,1,1,1,2,2,3,3
552,2,2,2,3,1,1,1,2,2,4,3,1,1
552,3,3,3,2,1,1,1,3,2,2,1,1,1
552,4,4,4,3,1,1,1,2,1,1,3,2,2
480,1,1,1,2,1,1,1,1,1,2,2,3,3
480,2,2,2,1,1,1,1,2,2,4,3,1,1
480,3,3,3,3,1,1,1,3,2,2,1,1,1
480,4,4,4,2,1,1,1,2,1,1,3,2,2
609,1,1,1,2,1,1,1,1,1,2,2,3,3
609,2,2,2,3,1,1,1,2,2,4,3,1,1
609,3,3,3,2,1,1,1,3,2,2,1,1,1
609,4,4,4,2,1,1,1,2,1,1,3,2,2
561,1,1,1,3,1,1,1,1,1,2,2,3,3
561,2,2,2,3,1,1,1,2,2,4,3,1,1
561,3,3,3,2,1,1,1,3,2,2,1,1,1
561,4,4,4,3,1,1,1,2,1,1,3,2,2
588,1,1,1,3,1,1,1,1,1,2,2,3,3
588,2,2,2,3,1,1,1,2,2,4,3,1,1
588,3,3,3,2,1,1,1,3,2,2,1,1,1
588,4,4,4,3,1,1,1,2,1,1,3,2,2
556,1,1,1,2,1,1,1,1,1,2,2,3,3
556,2,2,2,1,1,1,1,2,2,4,3,1,1
556,3,3,3,3,1,1,1,3,2,2,1,1,1
556,4,4,4,2,1,1,1,2,1,1,3,2,2
559,5,1,1,1,1,1,1,3,1,2,1,2,4
559,6,2,2,1,1,1,1,1,3,3,2,1,1
559,7,3,3,1,1,1,1,3,3,3,1,2,2
559,8,4,4,1,1,1,1,3,2,3,2,3,4
603,5,1,1,3,1,1,1,3,1,2,1,2,4
603,6,2,2,2,1,1,1,1,3,3,2,1,1
603,7,3,3,3,1,1,1,3,3,3,1,2,2
603,8,4,4,3,1,1,1,3,2,3,2,3,4
527,5,1,1,2,1,1,1,3,1,2,1,2,4
527,6,2,2,2,1,1,1,1,3,3,2,1,1
527,7,3,3,3,1,1,1,3,3,3,1,2,2
527,8,4,4,3,1,1,1,3,2,3,2,3,4
594,5,1,1,2,1,1,1,3,1,2,1,2,4
594,6,2,2,3,1,1,1,1,3,3,2,1,1
594,7,3,3,3,1,1,1,3,3,3,1,2,2
594,8,4,4,2,1,1,1,3,2,3,2,3,4
597,5,1,1,2,1,1,1,3,1,2,1,2,4
597,6,2,2,3,1,1,1,1,3,3,2,1,1
597,7,3,3,3,1,1,1,3,3,3,1,2,2
597,8,4,4,2,1,1,1,3,2,3,2,3,4
525,5,1,1,2,1,1,1,3,1,2,1,2,4
525,6,2,2,3,1,1,1,1,3,3,2,1,1
525,7,3,3,3,1,1,1,3,3,3,1,2,2
525,8,4,4,2,1,1,1,3,2,3,2,3,4
566,1,1,1,3,1,1,1,1,1,2,2,3,3
566,2,2,2,3,1,1,1,2,2,4,3,1,1
566,3,3,3,2,1,1,1,3,2,2,1,1,1
566,4,4,4,3,1,1,1,2,1,1,3,2,2
519,5,1,1,3,1,1,1,3,1,2,1,2,4
519,6,2,2,2,1,1,1,1,3,3,2,1,1
519,7,3,3,3,1,1,1,3,3,3,1,2,2
519,8,4,4,3,1,1,1,3,2,3,2,3,4
296,5,1,1,1,1,1,1,3,1,2,1,2,4
296,6,2,2,3,1,1,1,1,3,3,2,1,1
296,7,3,3,3,1,1,1,3,3,3,1,2,2
296,8,4,4,1,1,1,1,3,2,3,2,3,4
590,5,1,1,3,1,1,1,3,1,2,1,2,4
590,6,2,2,2,1,1,1,1,3,3,2,1,1
590,7,3,3,2,1,1,1,3,3,3,1,2,2
590,8,4,4,3,1,1,1,3,2,3,2,3,4
536,5,1,1,2,1,1,1,3,1,2,1,2,4
536,6,2,2,3,1,1,1,1,3,3,2,1,1
536,7,3,3,3,1,1,1,3,3,3,1,2,2
536,8,4,4,2,1,1,1,3,2,3,2,3,4
544,5,1,1,1,1,1,1,3,1,2,1,2,4
544,6,2,2,1,1,1,1,1,3,3,2,1,1
544,7,3,3,1,1,1,1,3,3,3,1,2,2
544,8,4,4,1,1,1,1,3,2,3,2,3,4
579,5,1,1,2,1,1,1,3,1,2,1,2,4
579,6,2,2,2,1,1,1,1,3,3,2,1,1
579,7,3,3,2,1,1,1,3,3,3,1,2,2
579,8,4,4,3,1,1,1,3,2,3,2,3,4
619,1,1,1,2,1,1,1,1,1,2,2,3,3
619,2,2,2,2,1,1,1,2,2,4,3,1,1
619,3,3,3,2,1,1,1,3,2,2,1,1,1
619,4,4,4,3,1,1,1,2,1,1,3,2,2
586,1,1,1,2,1,1,1,1,1,2,2,3,3
586,2,2,2,3,1,1,1,2,2,4,3,1,1
586,3,3,3,3,1,1,1,3,2,2,1,1,1
586,4,4,4,2,1,1,1,2,1,1,3,2,2
501,5,1,1,2,1,1,1,3,1,2,1,2,4
501,6,2,2,3,1,1,1,1,3,3,2,1,1
501,7,3,3,3,1,1,1,3,3,3,1,2,2
501,8,4,4,1,1,1,1,3,2,3,2,3,4
577,5,1,1,3,1,1,1,3,1,2,1,2,4
577,6,2,2,2,1,1,1,1,3,3,2,1,1
577,7,3,3,2,1,1,1,3,3,3,1,2,2
577,8,4,4,3,1,1,1,3,2,3,2,3,4
580,1,1,1,3,1,1,1,1,1,2,2,3,3
580,2,2,2,2,1,1,1,2,2,4,3,1,1
580,3,3,3,2,1,1,1,3,2,2,1,1,1
580,4,4,4,3,1,1,1,2,1,1,3,2,2
565,5,1,1,3,1,1,1,3,1,2,1,2,4
565,6,2,2,2,1,1,1,1,3,3,2,1,1
565,7,3,3,3,1,1,1,3,3,3,1,2,2
565,8,4,4,3,1,1,1,3,2,3,2,3,4
584,5,1,1,1,1,1,1,3,1,2,1,2,4
584,6,2,2,3,1,1,1,1,3,3,2,1,1
584,7,3,3,3,1,1,1,3,3,3,1,2,2
584,8,4,4,1,1,1,1,3,2,3,2,3,4
596,1,1,1,1,1,1,1,1,1,2,2,3,3
596,2,2,2,3,1,1,1,2,2,4,3,1,1
596,3,3,3,3,1,1,1,3,2,2,1,1,1
596,4,4,4,2,1,1,1,2,1,1,3,2,2
578,5,1,1,2,1,1,1,3,1,2,1,2,4
578,6,2,2,1,1,1,1,1,3,3,2,1,1
578,7,3,3,1,1,1,1,3,3,3,1,2,2
578,8,4,4,1,1,1,1,3,2,3,2,3,4
575,5,1,1,3,1,1,1,3,1,2,1,2,4
575,6,2,2,2,1,1,1,1,3,3,2,1,1
575,7,3,3,2,1,1,1,3,3,3,1,2,2
575,8,4,4,3,1,1,1,3,2,3,2,3,4
564,1,1,1,3,1,1,1,1,1,2,2,3,3
564,2,2,2,2,1,1,1,2,2,4,3,1,1
564,3,3,3,1,1,1,1,3,2,2,1,1,1
564,4,4,4,2,1,1,1,2,1,1,3,2,2
560,1,1,1,3,1,1,1,1,1,2,2,3,3
560,2,2,2,2,1,1,1,2,2,4,3,1,1
560,3,3,3,2,1,1,1,3,2,2,1,1,1
560,4,4,4,3,1,1,1,2,1,1,3,2,2
573,5,1,1,2,1,1,1,3,1,2,1,2,4
573,6,2,2,3,1,1,1,1,3,3,2,1,1
573,7,3,3,3,1,1,1,3,3,3,1,2,2
573,8,4,4,1,1,1,1,3,2,3,2,3,4
568,5,1,1,2,1,1,1,3,1,2,1,2,4
568,6,2,2,2,1,1,1,1,3,3,2,1,1
568,7,3,3,3,1,1,1,3,3,3,1,2,2
568,8,4,4,2,1,1,1,3,2,3,2,3,4
592,5,1,1,3,1,1,1,3,1,2,1,2,4
592,6,2,2,2,1,1,1,1,3,3,2,1,1
592,7,3,3,2,1,1,1,3,3,3,1,2,2
592,8,4,4,3,1,1,1,3,2,3,2,3,4
606,1,1,1,3,1,1,1,1,1,2,2,3,3
606,2,2,2,2,1,1,1,2,2,4,3,1,1
606,3,3,3,2,1,1,1,3,2,2,1,1,1
606,4,4,4,2,1,1,1,2,1,1,3,2,2
569,1,1,1,1,1,1,1,1,1,2,2,3,3
569,2,2,2,1,1,1,1,2,2,4,3,1,1
569,3,3,3,1,1,1,1,3,2,2,1,1,1
569,4,4,4,1,1,1,1,2,1,1,3,2,2
530,1,1,1,1,1,1,1,1,1,2,2,3,3
530,2,2,2,1,1,1,1,2,2,4,3,1,1
530,3,3,3,1,1,1,1,3,2,2,1,1,1
530,4,4,4,1,1,1,1,2,1,1,3,2,2
506,5,1,1,3,1,1,1,3,1,2,1,2,4
506,6,2,2,2,1,1,1,1,3,3,2,1,1
506,7,3,3,3,1,1,1,3,3,3,1,2,2
506,8,4,4,3,1,1,1,3,2,3,2,3,4
557,1,1,1,3,1,1,1,1,1,2,2,3,3
557,2,2,2,3,1,1,1,2,2,4,3,1,1
557,3,3,3,2,1,1,1,3,2,2,1,1,1
557,4,4,4,3,1,1,1,2,1,1,3,2,2
620,1,1,1,3,1,1,1,1,1,2,2,3,3
620,2,2,2,2,1,1,1,2,2,4,3,1,1
620,3,3,3,3,1,1,1,3,2,2,1,1,1
620,4,4,4,2,1,1,1,2,1,1,3,2,2
567,5,1,1,1,1,1,1,3,1,2,1,2,4
567,6,2,2,1,1,1,1,1,3,3,2,1,1
567,7,3,3,1,1,1,1,3,3,3,1,2,2
567,8,4,4,1,1,1,1,3,2,3,2,3,4
598,5,1,1,3,1,1,1,3,1,2,1,2,4
598,6,2,2,2,1,1,1,1,3,3,2,1,1
598,7,3,3,3,1,1,1,3,3,3,1,2,2
598,8,4,4,3,1,1,1,3,2,3,2,3,4
574,1,1,1,2,1,1,1,1,1,2,2,3,3
574,2,2,2,2,1,1,1,2,2,4,3,1,1
574,3,3,3,3,1,1,1,3,2,2,1,1,1
574,4,4,4,3,1,1,1,2,1,1,3,2,2
540,5,1,1,3,1,1,1,3,1,2,1,2,4
540,6,2,2,2,1,1,1,1,3,3,2,1,1
540,7,3,3,2,1,1,1,3,3,3,1,2,2
540,8,4,4,3,1,1,1,3,2,3,2,3,4
607,1,1,1,3,1,1,1,1,1,2,2,3,3
607,2,2,2,2,1,1,1,2,2,4,3,1,1
607,3,3,3,3,1,1,1,3,2,2,1,1,1
607,4,4,4,2,1,1,1,2,1,1,3,2,2
617,1,1,1,3,1,1,1,1,1,2,2,3,3
617,2,2,2,1,1,1,1,2,2,4,3,1,1
617,3,3,3,3,1,1,1,3,2,2,1,1,1
617,4,4,4,2,1,1,1,2,1,1,3,2,2
600,1,1,1,3,1,1,1,1,1,2,2,3,3
600,2,2,2,2,1,1,1,2,2,4,3,1,1
600,3,3,3,3,1,1,1,3,2,2,1,1,1
600,4,4,4,3,1,1,1,2,1,1,3,2,2
555,5,1,1,2,1,1,1,3,1,2,1,2,4
555,6,2,2,3,1,1,1,1,3,3,2,1,1
555,7,3,3,3,1,1,1,3,3,3,1,2,2
555,8,4,4,2,1,1,1,3,2,3,2,3,4
419,1,1,1,3,1,1,1,1,1,2,2,3,3
419,2,2,2,2,1,1,1,2,2,4,3,1,1
419,3,3,3,3,1,1,1,3,2,2,1,1,1
419,4,4,4,2,1,1,1,2,1,1,3,2,2
593,1,1,1,1,1,1,1,1,1,2,2,3,3
593,2,2,2,1,1,1,1,2,2,4,3,1,1
593,3,3,3,2,1,1,1,3,2,2,1,1,1
593,4,4,4,3,1,1,1,2,1,1,3,2,2
627,1,1,1,2,1,1,1,1,1,2,2,3,3
627,2,2,2,2,1,1,1,2,2,4,3,1,1
627,3,3,3,3,1,1,1,3,2,2,1,1,1
627,4,4,4,2,1,1,1,2,1,1,3,2,2
463,1,1,1,3,1,1,1,1,1,2,2,3,3
463,2,2,2,2,1,1,1,2,2,4,3,1,1
463,3,3,3,2,1,1,1,3,2,2,1,1,1
463,4,4,4,3,1,1,1,2,1,1,3,2,2
616,1,1,1,2,1,1,1,1,1,2,2,3,3
616,2,2,2,1,1,1,1,2,2,4,3,1,1
616,3,3,3,3,1,1,1,3,2,2,1,1,1
616,4,4,4,2,1,1,1,2,1,1,3,2,2
562,5,1,1,3,1,1,1,3,1,2,1,2,4
562,6,2,2,2,1,1,1,1,3,3,2,1,1
562,7,3,3,2,1,1,1,3,3,3,1,2,2
562,8,4,4,3,1,1,1,3,2,3,2,3,4
605,5,1,1,1,1,1,1,3,1,2,1,2,4
605,6,2,2,2,1,1,1,1,3,3,2,1,1
605,7,3,3,3,1,1,1,3,3,3,1,2,2
605,8,4,4,3,1,1,1,3,2,3,2,3,4
491,1,1,1,1,1,1,1,1,1,2,2,3,3
491,2,2,2,1,1,1,1,2,2,4,3,1,1
491,3,3,3,1,1,1,1,3,2,2,1,1,1
491,4,4,4,1,1,1,1,2,1,1,3,2,2
633,1,1,1,2,1,1,1,1,1,2,2,3,3
633,2,2,2,1,1,1,1,2,2,4,3,1,1
633,3,3,3,3,1,1,1,3,2,2,1,1,1
633,4,4,4,2,1,1,1,2,1,1,3,2,2
618,5,1,1,2,1,1,1,3,1,2,1,2,4
618,6,2,2,2,1,1,1,1,3,3,2,1,1
618,7,3,3,2,1,1,1,3,3,3,1,2,2
618,8,4,4,3,1,1,1,3,2,3,2,3,4
520,5,1,1,3,1,1,1,3,1,2,1,2,4
520,6,2,2,2,1,1,1,1,3,3,2,1,1
520,7,3,3,3,1,1,1,3,3,3,1,2,2
520,8,4,4,3,1,1,1,3,2,3,2,3,4
455,1,1,1,3,1,1,1,1,1,2,2,3,3
455,2,2,2,2,1,1,1,2,2,4,3,1,1
455,3,3,3,2,1,1,1,3,2,2,1,1,1
455,4,4,4,2,1,1,1,2,1,1,3,2,2
614,5,1,1,2,1,1,1,3,1,2,1,2,4
614,6,2,2,1,1,1,1,1,3,3,2,1,1
614,7,3,3,1,1,1,1,3,3,3,1,2,2
614,8,4,4,1,1,1,1,3,2,3,2,3,4
634,5,1,1,2,1,1,1,3,1,2,1,2,4
634,6,2,2,3,1,1,1,1,3,3,2,1,1
634,7,3,3,3,1,1,1,3,3,3,1,2,2
634,8,4,4,2,1,1,1,3,2,3,2,3,4
621,5,1,1,2,1,1,1,3,1,2,1,2,4
621,6,2,2,2,1,1,1,1,3,3,2,1,1
621,7,3,3,2,1,1,1,3,3,3,1,2,2
621,8,4,4,2,1,1,1,3,2,3,2,3,4
599,1,1,1,3,1,1,1,1,1,2,2,3,3
599,2,2,2,2,1,1,1,2,2,4,3,1,1
599,3,3,3,3,1,1,1,3,2,2,1,1,1
599,4,4,4,2,1,1,1,2,1,1,3,2,2
583,1,1,1,3,1,1,1,1,1,2,2,3,3
583,2,2,2,3,1,1,1,2,2,4,3,1,1
583,3,3,3,2,1,1,1,3,2,2,1,1,1
583,4,4,4,3,1,1,1,2,1,1,3,2,2
601,5,1,1,1,1,1,1,3,1,2,1,2,4
601,6,2,2,3,1,1,1,1,3,3,2,1,1
601,7,3,3,3,1,1,1,3,3,3,1,2,2
601,8,4,4,1,1,1,1,3,2,3,2,3,4
376,5,1,1,1,1,1,1,3,1,2,1,2,4
376,6,2,2,2,1,1,1,1,3,3,2,1,1
376,7,3,3,3,1,1,1,3,3,3,1,2,2
376,8,4,4,1,1,1,1,3,2,3,2,3,4
591,5,1,1,2,1,1,1,3,1,2,1,2,4
591,6,2,2,3,1,1,1,1,3,3,2,1,1
591,7,3,3,3,1,1,1,3,3,3,1,2,2
591,8,4,4,2,1,1,1,3,2,3,2,3,4
629,1,1,1,1,1,1,1,1,1,2,2,3,3
629,2,2,2,1,1,1,1,2,2,4,3,1,1
629,3,3,3,1,1,1,1,3,2,2,1,1,1
629,4,4,4,1,1,1,1,2,1,1,3,2,2
631,1,1,1,3,1,1,1,1,1,2,2,3,3
631,2,2,2,3,1,1,1,2,2,4,3,1,1
631,3,3,3,2,1,1,1,3,2,2,1,1,1
631,4,4,4,3,1,1,1,2,1,1,3,2,2
585,1,1,1,2,1,1,1,1,1,2,2,3,3
585,2,2,2,1,1,1,1,2,2,4,3,1,1
585,3,3,3,3,1,1,1,3,2,2,1,1,1
585,4,4,4,2,1,1,1,2,1,1,3,2,2
628,1,1,1,3,1,1,1,1,1,2,2,3,3
628,2,2,2,2,1,1,1,2,2,4,3,1,1
628,3,3,3,2,1,1,1,3,2,2,1,1,1
628,4,4,4,3,1,1,1,2,1,1,3,2,2
492,5,1,1,2,1,1,1,3,1,2,1,2,4
492,6,2,2,3,1,1,1,1,3,3,2,1,1
492,7,3,3,3,1,1,1,3,3,3,1,2,2
492,8,4,4,2,1,1,1,3,2,3,2,3,4
611,5,1,1,2,1,1,1,3,1,2,1,2,4
611,6,2,2,2,1,1,1,1,3,3,2,1,1
611,7,3,3,3,1,1,1,3,3,3,1,2,2
611,8,4,4,1,1,1,1,3,2,3,2,3,4
641,1,1,1,3,1,1,1,1,1,2,2,3,3
641,2,2,2,1,1,1,1,2,2,4,3,1,1
641,3,3,3,3,1,1,1,3,2,2,1,1,1
641,4,4,4,3,1,1,1,2,1,1,3,2,2
494,5,1,1,3,1,1,1,3,1,2,1,2,4
494,6,2,2,2,1,1,1,1,3,3,2,1,1
494,7,3,3,2,1,1,1,3,3,3,1,2,2
494,8,4,4,3,1,1,1,3,2,3,2,3,4
610,1,1,1,3,1,1,1,1,1,2,2,3,3
610,2,2,2,2,1,1,1,2,2,4,3,1,1
610,3,3,3,3,1,1,1,3,2,2,1,1,1
610,4,4,4,2,1,1,1,2,1,1,3,2,2
613,5,1,1,3,1,1,1,3,1,2,1,2,4
613,6,2,2,2,1,1,1,1,3,3,2,1,1
613,7,3,3,3,1,1,1,3,3,3,1,2,2
613,8,4,4,3,1,1,1,3,2,3,2,3,4
538,5,1,1,3,1,1,1,3,1,2,1,2,4
538,6,2,2,2,1,1,1,1,3,3,2,1,1
538,7,3,3,3,1,1,1,3,3,3,1,2,2
538,8,4,4,3,1,1,1,3,2,3,2,3,4
608,1,1,1,3,1,1,1,1,1,2,2,3,3
608,2,2,2,3,1,1,1,2,2,4,3,1,1
608,3,3,3,2,1,1,1,3,2,2,1,1,1
608,4,4,4,3,1,1,1,2,1,1,3,2,2
630,5,1,1,3,1,1,1,3,1,2,1,2,4
630,6,2,2,2,1,1,1,1,3,3,2,1,1
630,7,3,3,3,1,1,1,3,3,3,1,2,2
630,8,4,4,3,1,1,1,3,2,3,2,3,4
615,5,1,1,2,1,1,1,3,1,2,1,2,4
615,6,2,2,2,1,1,1,1,3,3,2,1,1
615,7,3,3,2,1,1,1,3,3,3,1,2,2
615,8,4,4,2,1,1,1,3,2,3,2,3,4
623,5,1,1,2,1,1,1,3,1,2,1,2,4
623,6,2,2,2,1,1,1,1,3,3,2,1,1
623,7,3,3,2,1,1,1,3,3,3,1,2,2
623,8,4,4,3,1,1,1,3,2,3,2,3,4
612,1,1,1,2,1,1,1,1,1,2,2,3,3
612,2,2,2,1,1,1,1,2,2,4,3,1,1
612,3,3,3,3,1,1,1,3,2,2,1,1,1
612,4,4,4,2,1,1,1,2,1,1,3,2,2
589,5,1,1,3,1,1,1,3,1,2,1,2,4
589,6,2,2,2,1,1,1,1,3,3,2,1,1
589,7,3,3,2,1,1,1,3,3,3,1,2,2
589,8,4,4,3,1,1,1,3,2,3,2,3,4
637,1,1,1,3,1,1,1,1,1,2,2,3,3
637,2,2,2,2,1,1,1,2,2,4,3,1,1
637,3,3,3,2,1,1,1,3,2,2,1,1,1
637,4,4,4,3,1,1,1,2,1,1,3,2,2
648,5,1,1,1,1,1,1,3,1,2,1,2,4
648,6,2,2,1,1,1,1,1,3,3,2,1,1
648,7,3,3,1,1,1,1,3,3,3,1,2,2
648,8,4,4,1,1,1,1,3,2,3,2,3,4
656,5,1,1,2,1,1,1,3,1,2,1,2,4
656,6,2,2,3,1,1,1,1,3,3,2,1,1
656,7,3,3,1,1,1,1,3,3,3,1,2,2
656,8,4,4,1,1,1,1,3,2,3,2,3,4
652,5,1,1,2,1,1,1,3,1,2,1,2,4
652,6,2,2,3,1,1,1,1,3,3,2,1,1
652,7,3,3,3,1,1,1,3,3,3,1,2,2
652,8,4,4,2,1,1,1,3,2,3,2,3,4
649,5,1,1,3,1,1,1,3,1,2,1,2,4
649,6,2,2,2,1,1,1,1,3,3,2,1,1
649,7,3,3,2,1,1,1,3,3,3,1,2,2
649,8,4,4,3,1,1,1,3,2,3,2,3,4
537,5,1,1,3,1,1,1,3,1,2,1,2,4
537,6,2,2,2,1,1,1,1,3,3,2,1,1
537,7,3,3,2,1,1,1,3,3,3,1,2,2
537,8,4,4,3,1,1,1,3,2,3,2,3,4
622,5,1,1,3,1,1,1,3,1,2,1,2,4
622,6,2,2,2,1,1,1,1,3,3,2,1,1
622,7,3,3,3,1,1,1,3,3,3,1,2,2
622,8,4,4,3,1,1,1,3,2,3,2,3,4
638,5,1,1,3,1,1,1,3,1,2,1,2,4
638,6,2,2,2,1,1,1,1,3,3,2,1,1
638,7,3,3,3,1,1,1,3,3,3,1,2,2
638,8,4,4,3,1,1,1,3,2,3,2,3,4
635,1,1,1,3,1,1,1,1,1,2,2,3,3
635,2,2,2,1,1,1,1,2,2,4,3,1,1
635,3,3,3,3,1,1,1,3,2,2,1,1,1
635,4,4,4,2,1,1,1,2,1,1,3,2,2
643,5,1,1,3,1,1,1,3,1,2,1,2,4
643,6,2,2,2,1,1,1,1,3,3,2,1,1
643,7,3,3,3,1,1,1,3,3,3,1,2,2
643,8,4,4,3,1,1,1,3,2,3,2,3,4
636,5,1,1,1,1,1,1,3,1,2,1,2,4
636,6,2,2,2,1,1,1,1,3,3,2,1,1
636,7,3,3,3,1,1,1,3,3,3,1,2,2
636,8,4,4,3,1,1,1,3,2,3,2,3,4
650,5,1,1,2,1,1,1,3,1,2,1,2,4
650,6,2,2,3,1,1,1,1,3,3,2,1,1
650,7,3,3,3,1,1,1,3,3,3,1,2,2
650,8,4,4,2,1,1,1,3,2,3,2,3,4
640,5,1,1,3,1,1,1,3,1,2,1,2,4
640,6,2,2,2,1,1,1,1,3,3,2,1,1
640,7,3,3,3,1,1,1,3,3,3,1,2,2
640,8,4,4,3,1,1,1,3,2,3,2,3,4
655,5,1,1,3,1,1,1,3,1,2,1,2,4
655,6,2,2,2,1,1,1,1,3,3,2,1,1
655,7,3,3,3,1,1,1,3,3,3,1,2,2
655,8,4,4,3,1,1,1,3,2,3,2,3,4
657,5,1,1,3,1,1,1,3,1,2,1,2,4
657,6,2,2,2,1,1,1,1,3,3,2,1,1
657,7,3,3,3,1,1,1,3,3,3,1,2,2
657,8,4,4,3,1,1,1,3,2,3,2,3,4
662,5,1,1,2,1,1,1,3,1,2,1,2,4
662,6,2,2,3,1,1,1,1,3,3,2,1,1
662,7,3,3,3,1,1,1,3,3,3,1,2,2
662,8,4,4,1,1,1,1,3,2,3,2,3,4
626,5,1,1,1,1,1,1,3,1,2,1,2,4
626,6,2,2,2,1,1,1,1,3,3,2,1,1
626,7,3,3,3,1,1,1,3,3,3,1,2,2
626,8,4,4,1,1,1,1,3,2,3,2,3,4
644,5,1,1,3,1,1,1,3,1,2,1,2,4
644,6,2,2,2,1,1,1,1,3,3,2,1,1
644,7,3,3,2,1,1,1,3,3,3,1,2,2
644,8,4,4,3,1,1,1,3,2,3,2,3,4
665,1,1,1,2,1,1,1,1,1,2,2,3,3
665,2,2,2,2,1,1,1,2,2,4,3,1,1
665,3,3,3,2,1,1,1,3,2,2,1,1,1
665,4,4,4,3,1,1,1,2,1,1,3,2,2
602,5,1,1,2,1,1,1,3,1,2,1,2,4
602,6,2,2,2,1,1,1,1,3,3,2,1,1
602,7,3,3,2,1,1,1,3,3,3,1,2,2
602,8,4,4,2,1,1,1,3,2,3,2,3,4
572,5,1,1,2,1,1,1,3,1,2,1,2,4
572,6,2,2,3,1,1,1,1,3,3,2,1,1
572,7,3,3,3,1,1,1,3,3,3,1,2,2
572,8,4,4,2,1,1,1,3,2,3,2,3,4
509,5,1,1,1,1,1,1,3,1,2,1,2,4
509,6,2,2,2,1,1,1,1,3,3,2,1,1
509,7,3,3,3,1,1,1,3,3,3,1,2,2
509,8,4,4,1,1,1,1,3,2,3,2,3,4
668,1,1,1,3,1,1,1,1,1,2,2,3,3
668,2,2,2,2,1,1,1,2,2,4,3,1,1
668,3,3,3,3,1,1,1,3,2,2,1,1,1
668,4,4,4,2,1,1,1,2,1,1,3,2,2
645,5,1,1,3,1,1,1,3,1,2,1,2,4
645,6,2,2,2,1,1,1,1,3,3,2,1,1
645,7,3,3,3,1,1,1,3,3,3,1,2,2
645,8,4,4,3,1,1,1,3,2,3,2,3,4
663,5,1,1,3,1,1,1,3,1,2,1,2,4
663,6,2,2,2,1,1,1,1,3,3,2,1,1
663,7,3,3,2,1,1,1,3,3,3,1,2,2
663,8,4,4,3,1,1,1,3,2,3,2,3,4
